FILEID,STUSAB,SUMLEVEL,COMPONENT,LOGRECNO,US,REGION,DIVISION,STATECE,STATE,COUNTY,COUSUB,PLACE,TRACT,BLKGRP,CONCIT,AIANHH,AIANHHFP,AIHHTLI,AITSCE,AITS,ANRC,CBSA,CSA,METDIV,MACC,MEMI,NECTA,CNECTA,NECTADIV,UA,BLANK,CDCURR,SLDU,SLDL,BLANK.1,BLANK.2,ZCTA5,SUBMCD,SDELM,SDSEC,SDUNI,UR,PCI,BLANK.3,BLANK.4,PUMA5,BLANK.5,GEOID,NAME,BTTR,BTBG,BLANK.6
ACSSF,CA,160,0,166,,,,,6,,,73080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0673080,"South Gate city, California",,,
ACSSF,CA,160,0,167,,,,,6,,,73262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0673262,"South San Francisco city, California",,,
ACSSF,CA,160,0,168,,,,,6,,,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0675000,"Stockton city, California",,,
ACSSF,CA,160,0,169,,,,,6,,,77000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0677000,"Sunnyvale city, California",,,
ACSSF,CA,160,0,170,,,,,6,,,78120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0678120,"Temecula city, California",,,
ACSSF,CA,160,0,171,,,,,6,,,78582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0678582,"Thousand Oaks city, California",,,
ACSSF,CA,160,0,172,,,,,6,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0680000,"Torrance city, California",,,
ACSSF,CA,160,0,173,,,,,6,,,80238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0680238,"Tracy city, California",,,
ACSSF,CA,160,0,174,,,,,6,,,80812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0680812,"Turlock city, California",,,
ACSSF,CA,160,0,175,,,,,6,,,80854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0680854,"Tustin city, California",,,
ACSSF,CA,160,0,176,,,,,6,,,81204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0681204,"Union City city, California",,,
ACSSF,CA,160,0,177,,,,,6,,,81344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0681344,"Upland city, California",,,
ACSSF,CA,160,0,178,,,,,6,,,81554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0681554,"Vacaville city, California",,,
ACSSF,CA,160,0,179,,,,,6,,,81666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0681666,"Vallejo city, California",,,
ACSSF,CA,160,0,180,,,,,6,,,82590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0682590,"Victorville city, California",,,
ACSSF,CA,160,0,181,,,,,6,,,82954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0682954,"Visalia city, California",,,
ACSSF,CA,160,0,182,,,,,6,,,82996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0682996,"Vista city, California",,,
ACSSF,CA,160,0,183,,,,,6,,,83346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0683346,"Walnut Creek city, California",,,
ACSSF,CA,160,0,184,,,,,6,,,84200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0684200,"West Covina city, California",,,
ACSSF,CA,160,0,185,,,,,6,,,84550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0684550,"Westminster city, California",,,
ACSSF,CA,160,0,186,,,,,6,,,85292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0685292,"Whittier city, California",,,
ACSSF,CA,160,0,187,,,,,6,,,86832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0686832,"Yorba Linda city, California",,,
ACSSF,CA,160,0,188,,,,,6,,,86972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US0686972,"Yuba City city, California",,,
ACSSF,CA,312,0,189,,,,,6,,,3526.0,,,,,,,,,,12540.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US125400603526,"Bakersfield city, CA; Bakersfield, CA Metro Area",,,
ACSSF,CA,312,0,190,,,,,6,,,13014.0,,,,,,,,,,17020.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US170200613014,"Chico city, CA; Chico, CA Metro Area",,,
ACSSF,CA,312,0,191,,,,,6,,,27000.0,,,,,,,,,,23420.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US234200627000,"Fresno city, CA; Fresno, CA Metro Area",,,
ACSSF,CA,312,0,192,,,,,6,,,2000.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800602000,"Anaheim city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,193,,,,,6,,,8954.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800608954,"Burbank city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,194,,,,,6,,,11530.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800611530,"Carson city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,195,,,,,6,,,16532.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800616532,"Costa Mesa city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,196,,,,,6,,,30000.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800630000,"Glendale city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,197,,,,,6,,,36770.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800636770,"Irvine city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,198,,,,,6,,,43000.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800643000,"Long Beach city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,199,,,,,6,,,44000.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800644000,"Los Angeles city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,200,,,,,6,,,51182.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800651182,"Newport Beach city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,201,,,,,6,,,53980.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800653980,"Orange city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,202,,,,,6,,,56000.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800656000,"Pasadena city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,203,,,,,6,,,69000.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800669000,"Santa Ana city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,204,,,,,6,,,70000.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800670000,"Santa Monica city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,205,,,,,6,,,80000.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800680000,"Torrance city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,206,,,,,6,,,80854.0,,,,,,,,,,31080.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US310800680854,"Tustin city, CA; Los Angeles-Long Beach-Anaheim, CA Metro Area",,,
ACSSF,CA,312,0,207,,,,,6,,,46898.0,,,,,,,,,,32900.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US329000646898,"Merced city, CA; Merced, CA Metro Area",,,
ACSSF,CA,312,0,208,,,,,6,,,48354.0,,,,,,,,,,33700.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US337000648354,"Modesto city, CA; Modesto, CA Metro Area",,,
ACSSF,CA,312,0,209,,,,,6,,,50258.0,,,,,,,,,,34900.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US349000650258,"Napa city, CA; Napa, CA Metro Area",,,
ACSSF,CA,312,0,210,,,,,6,,,10046.0,,,,,,,,,,37100.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US371000610046,"Camarillo city, CA; Oxnard-Thousand Oaks-Ventura, CA Metro Area",,,
ACSSF,CA,312,0,211,,,,,6,,,54652.0,,,,,,,,,,37100.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US371000654652,"Oxnard city, CA; Oxnard-Thousand Oaks-Ventura, CA Metro Area",,,
ACSSF,CA,312,0,212,,,,,6,,,65042.0,,,,,,,,,,37100.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US371000665042,"San Buenaventura (Ventura) city, CA; Oxnard-Thousand Oaks-Ventura, CA Metro Area",,,
ACSSF,CA,312,0,213,,,,,6,,,78582.0,,,,,,,,,,37100.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US371000678582,"Thousand Oaks city, CA; Oxnard-Thousand Oaks-Ventura, CA Metro Area",,,
ACSSF,CA,312,0,214,,,,,6,,,59920.0,,,,,,,,,,39820.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US398200659920,"Redding city, CA; Redding, CA Metro Area",,,
ACSSF,CA,312,0,215,,,,,6,,,13210.0,,,,,,,,,,40140.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US401400613210,"Chino city, CA; Riverside-San Bernardino-Ontario, CA Metro Area",,,
ACSSF,CA,312,0,216,,,,,6,,,16350.0,,,,,,,,,,40140.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US401400616350,"Corona city, CA; Riverside-San Bernardino-Ontario, CA Metro Area",,,
ACSSF,CA,312,0,217,,,,,6,,,53896.0,,,,,,,,,,40140.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US401400653896,"Ontario city, CA; Riverside-San Bernardino-Ontario, CA Metro Area",,,
ACSSF,CA,312,0,218,,,,,6,,,59962.0,,,,,,,,,,40140.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US401400659962,"Redlands city, CA; Riverside-San Bernardino-Ontario, CA Metro Area",,,
ACSSF,CA,312,0,219,,,,,6,,,62000.0,,,,,,,,,,40140.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US401400662000,"Riverside city, CA; Riverside-San Bernardino-Ontario, CA Metro Area",,,
ACSSF,CA,312,0,220,,,,,6,,,65000.0,,,,,,,,,,40140.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US401400665000,"San Bernardino city, CA; Riverside-San Bernardino-Ontario, CA Metro Area",,,
ACSSF,CA,312,0,221,,,,,6,,,78120.0,,,,,,,,,,40140.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US401400678120,"Temecula city, CA; Riverside-San Bernardino-Ontario, CA Metro Area",,,
ACSSF,CA,312,0,222,,,,,6,,,82590.0,,,,,,,,,,40140.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US401400682590,"Victorville city, CA; Riverside-San Bernardino-Ontario, CA Metro Area",,,
ACSSF,CA,312,0,223,,,,,6,,,2553.0,,,,,,,,,,40900.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US409000602553,"Arden-Arcade CDP, CA; Sacramento--Roseville--Arden-Arcade, CA Metro Area",,,
ACSSF,CA,312,0,224,,,,,6,,,24638.0,,,,,,,,,,40900.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US409000624638,"Folsom city, CA; Sacramento--Roseville--Arden-Arcade, CA Metro Area",,,
ACSSF,CA,312,0,225,,,,,6,,,59444.0,,,,,,,,,,40900.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US409000659444,"Rancho Cordova city, CA; Sacramento--Roseville--Arden-Arcade, CA Metro Area",,,
ACSSF,CA,312,0,226,,,,,6,,,62938.0,,,,,,,,,,40900.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US409000662938,"Roseville city, CA; Sacramento--Roseville--Arden-Arcade, CA Metro Area",,,
ACSSF,CA,312,0,227,,,,,6,,,64000.0,,,,,,,,,,40900.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US409000664000,"Sacramento city, CA; Sacramento--Roseville--Arden-Arcade, CA Metro Area",,,
ACSSF,CA,312,0,228,,,,,6,,,64224.0,,,,,,,,,,41500.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US415000664224,"Salinas city, CA; Salinas, CA Metro Area",,,
ACSSF,CA,312,0,229,,,,,6,,,11194.0,,,,,,,,,,41740.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US417400611194,"Carlsbad city, CA; San Diego-Carlsbad, CA Metro Area",,,
ACSSF,CA,312,0,230,,,,,6,,,66000.0,,,,,,,,,,41740.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US417400666000,"San Diego city, CA; San Diego-Carlsbad, CA Metro Area",,,
ACSSF,CA,312,0,231,,,,,6,,,6000.0,,,,,,,,,,41860.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US418600606000,"Berkeley city, CA; San Francisco-Oakland-Hayward, CA Metro Area",,,
ACSSF,CA,312,0,232,,,,,6,,,33000.0,,,,,,,,,,41860.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US418600633000,"Hayward city, CA; San Francisco-Oakland-Hayward, CA Metro Area",,,
ACSSF,CA,312,0,233,,,,,6,,,53000.0,,,,,,,,,,41860.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US418600653000,"Oakland city, CA; San Francisco-Oakland-Hayward, CA Metro Area",,,
ACSSF,CA,312,0,234,,,,,6,,,57792.0,,,,,,,,,,41860.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US418600657792,"Pleasanton city, CA; San Francisco-Oakland-Hayward, CA Metro Area",,,
ACSSF,CA,312,0,235,,,,,6,,,60102.0,,,,,,,,,,41860.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US418600660102,"Redwood City city, CA; San Francisco-Oakland-Hayward, CA Metro Area",,,
ACSSF,CA,312,0,236,,,,,6,,,67000.0,,,,,,,,,,41860.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US418600667000,"San Francisco city, CA; San Francisco-Oakland-Hayward, CA Metro Area",,,
ACSSF,CA,312,0,237,,,,,6,,,68084.0,,,,,,,,,,41860.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US418600668084,"San Leandro city, CA; San Francisco-Oakland-Hayward, CA Metro Area",,,
ACSSF,CA,312,0,238,,,,,6,,,68378.0,,,,,,,,,,41860.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US418600668378,"San Ramon city, CA; San Francisco-Oakland-Hayward, CA Metro Area",,,
ACSSF,CA,312,0,239,,,,,6,,,73262.0,,,,,,,,,,41860.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US418600673262,"South San Francisco city, CA; San Francisco-Oakland-Hayward, CA Metro Area",,,
ACSSF,CA,312,0,240,,,,,6,,,83346.0,,,,,,,,,,41860.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US418600683346,"Walnut Creek city, CA; San Francisco-Oakland-Hayward, CA Metro Area",,,
ACSSF,CA,312,0,241,,,,,6,,,47766.0,,,,,,,,,,41940.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US419400647766,"Milpitas city, CA; San Jose-Sunnyvale-Santa Clara, CA Metro Area",,,
ACSSF,CA,312,0,242,,,,,6,,,49670.0,,,,,,,,,,41940.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US419400649670,"Mountain View city, CA; San Jose-Sunnyvale-Santa Clara, CA Metro Area",,,
ACSSF,CA,312,0,243,,,,,6,,,55282.0,,,,,,,,,,41940.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US419400655282,"Palo Alto city, CA; San Jose-Sunnyvale-Santa Clara, CA Metro Area",,,
ACSSF,CA,312,0,244,,,,,6,,,68000.0,,,,,,,,,,41940.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US419400668000,"San Jose city, CA; San Jose-Sunnyvale-Santa Clara, CA Metro Area",,,
ACSSF,CA,312,0,245,,,,,6,,,69084.0,,,,,,,,,,41940.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US419400669084,"Santa Clara city, CA; San Jose-Sunnyvale-Santa Clara, CA Metro Area",,,
ACSSF,CA,312,0,246,,,,,6,,,77000.0,,,,,,,,,,41940.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US419400677000,"Sunnyvale city, CA; San Jose-Sunnyvale-Santa Clara, CA Metro Area",,,
ACSSF,CA,312,0,247,,,,,6,,,69070.0,,,,,,,,,,42200.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US422000669070,"Santa Barbara city, CA; Santa Maria-Santa Barbara, CA Metro Area",,,
ACSSF,CA,312,0,248,,,,,6,,,69196.0,,,,,,,,,,42200.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US422000669196,"Santa Maria city, CA; Santa Maria-Santa Barbara, CA Metro Area",,,
ACSSF,CA,312,0,249,,,,,6,,,70098.0,,,,,,,,,,42220.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US422200670098,"Santa Rosa city, CA; Santa Rosa, CA Metro Area",,,
ACSSF,CA,312,0,250,,,,,6,,,75000.0,,,,,,,,,,44700.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US447000675000,"Stockton city, CA; Stockton-Lodi, CA Metro Area",,,
ACSSF,CA,312,0,251,,,,,6,,,23182.0,,,,,,,,,,46700.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US467000623182,"Fairfield city, CA; Vallejo-Fairfield, CA Metro Area",,,
ACSSF,CA,312,0,252,,,,,6,,,81666.0,,,,,,,,,,46700.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US467000681666,"Vallejo city, CA; Vallejo-Fairfield, CA Metro Area",,,
ACSSF,CA,312,0,253,,,,,6,,,82954.0,,,,,,,,,,47300.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US473000682954,"Visalia city, CA; Visalia-Porterville, CA Metro Area",,,
ACSSF,CA,312,0,254,,,,,6,,,86972.0,,,,,,,,,,49700.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,31200US497000686972,"Yuba City city, CA; Yuba City, CA Metro Area",,,
ACSSF,CA,500,0,255,,,,,6,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,50000US0601,"Congressional District 1 (114th Congress), California",,,
ACSSF,CA,500,0,256,,,,,6,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,50000US0602,"Congressional District 2 (114th Congress), California",,,
ACSSF,CA,500,0,257,,,,,6,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,50000US0603,"Congressional District 3 (114th Congress), California",,,
ACSSF,CA,500,0,258,,,,,6,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,50000US0604,"Congressional District 4 (114th Congress), California",,,
ACSSF,CA,500,0,259,,,,,6,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,50000US0605,"Congressional District 5 (114th Congress), California",,,
ACSSF,CA,500,0,260,,,,,6,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,50000US0606,"Congressional District 6 (114th Congress), California",,,
ACSSF,CA,500,0,261,,,,,6,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,50000US0607,"Congressional District 7 (114th Congress), California",,,
ACSSF,CA,500,0,262,,,,,6,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,50000US0608,"Congressional District 8 (114th Congress), California",,,
ACSSF,CA,500,0,263,,,,,6,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,50000US0609,"Congressional District 9 (114th Congress), California",,,
ACSSF,CA,500,0,264,,,,,6,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,50000US0610,"Congressional District 10 (114th Congress), California",,,
ACSSF,CA,500,0,265,,,,,6,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,50000US0611,"Congressional District 11 (114th Congress), California",,,
ACSSF,CA,500,0,266,,,,,6,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,50000US0612,"Congressional District 12 (114th Congress), California",,,
ACSSF,CA,500,0,267,,,,,6,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,50000US0613,"Congressional District 13 (114th Congress), California",,,
ACSSF,CA,500,0,268,,,,,6,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,50000US0614,"Congressional District 14 (114th Congress), California",,,
ACSSF,CA,500,0,269,,,,,6,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,50000US0615,"Congressional District 15 (114th Congress), California",,,
ACSSF,CA,500,0,270,,,,,6,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,50000US0616,"Congressional District 16 (114th Congress), California",,,
ACSSF,CA,500,0,271,,,,,6,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,50000US0617,"Congressional District 17 (114th Congress), California",,,
ACSSF,CA,500,0,272,,,,,6,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,50000US0618,"Congressional District 18 (114th Congress), California",,,
ACSSF,CA,500,0,273,,,,,6,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,50000US0619,"Congressional District 19 (114th Congress), California",,,
ACSSF,CA,500,0,274,,,,,6,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,50000US0620,"Congressional District 20 (114th Congress), California",,,
ACSSF,CA,500,0,275,,,,,6,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,50000US0621,"Congressional District 21 (114th Congress), California",,,
ACSSF,CA,500,0,276,,,,,6,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,50000US0622,"Congressional District 22 (114th Congress), California",,,
ACSSF,CA,500,0,277,,,,,6,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,50000US0623,"Congressional District 23 (114th Congress), California",,,
ACSSF,CA,500,0,278,,,,,6,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,50000US0624,"Congressional District 24 (114th Congress), California",,,
ACSSF,CA,500,0,279,,,,,6,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,50000US0625,"Congressional District 25 (114th Congress), California",,,
ACSSF,CA,500,0,280,,,,,6,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,50000US0626,"Congressional District 26 (114th Congress), California",,,
ACSSF,CA,500,0,281,,,,,6,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,50000US0627,"Congressional District 27 (114th Congress), California",,,
ACSSF,CA,500,0,282,,,,,6,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,50000US0628,"Congressional District 28 (114th Congress), California",,,
ACSSF,CA,500,0,283,,,,,6,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,50000US0629,"Congressional District 29 (114th Congress), California",,,
ACSSF,CA,500,0,284,,,,,6,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,50000US0630,"Congressional District 30 (114th Congress), California",,,
ACSSF,CA,500,0,285,,,,,6,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,50000US0631,"Congressional District 31 (114th Congress), California",,,
ACSSF,CA,500,0,286,,,,,6,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,50000US0632,"Congressional District 32 (114th Congress), California",,,
ACSSF,CA,500,0,287,,,,,6,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,50000US0633,"Congressional District 33 (114th Congress), California",,,
ACSSF,CA,500,0,288,,,,,6,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,50000US0634,"Congressional District 34 (114th Congress), California",,,
ACSSF,CA,500,0,289,,,,,6,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,50000US0635,"Congressional District 35 (114th Congress), California",,,
ACSSF,CA,500,0,290,,,,,6,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,50000US0636,"Congressional District 36 (114th Congress), California",,,
ACSSF,CA,500,0,291,,,,,6,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,50000US0637,"Congressional District 37 (114th Congress), California",,,
ACSSF,CA,500,0,292,,,,,6,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,50000US0638,"Congressional District 38 (114th Congress), California",,,
ACSSF,CA,500,0,293,,,,,6,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,50000US0639,"Congressional District 39 (114th Congress), California",,,
ACSSF,CA,500,0,294,,,,,6,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,50000US0640,"Congressional District 40 (114th Congress), California",,,
ACSSF,CA,500,0,295,,,,,6,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,50000US0641,"Congressional District 41 (114th Congress), California",,,
ACSSF,CA,500,0,296,,,,,6,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,50000US0642,"Congressional District 42 (114th Congress), California",,,
ACSSF,CA,500,0,297,,,,,6,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,50000US0643,"Congressional District 43 (114th Congress), California",,,
ACSSF,CA,500,0,298,,,,,6,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,50000US0644,"Congressional District 44 (114th Congress), California",,,
ACSSF,CA,500,0,299,,,,,6,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,50000US0645,"Congressional District 45 (114th Congress), California",,,
ACSSF,CA,500,0,300,,,,,6,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,50000US0646,"Congressional District 46 (114th Congress), California",,,
ACSSF,CA,500,0,301,,,,,6,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,50000US0647,"Congressional District 47 (114th Congress), California",,,
